ID варианта товара,Название товара,Артикул,Цена продажи,Остаток
470968145,Смеситель для кухни ZORG Steel Hammer (SH 723 SATIN),SH 723 SATIN,7000.0,0
470968149,Смеситель для кухни ZORG Steel Hammer (SH 763 INOX),SH 763 INOX,8850.0,0
470968152,Смеситель для кухни ZORG Steel Hammer (SH 723 BLACK BR),SH 723 BLACK BR,7000.0,0
470968156,Смеситель для кухни ZORG Steel Hammer (SH 715 BLACK BR),SH 715 BLACK BR,7000.0,0
470968161,Смеситель для кухни ZORG Steel Hammer (SH 763 SATIN),SH 763 SATIN,7000.0,0
470968165,Скрытая часть встраиваемого смесителя Bravat (2-функц) Gina (D9100CP-ENG),D9100CP-ENG,5720.0,10
470968166,Смеситель для кухни ZORG Steel Hammer (SH 725 SATIN),SH 725 SATIN,7000.0,0
470968167,Смеситель для кухни ZORG Steel Hammer (SH 725 BRONZE),SH 725 BRONZE,7000.0,0
470968168,Смеситель для кухни ZORG Steel Hammer (SH 725 CR),SH 725 CR,6300.0,0
470968170,Смеситель для ванны с коротким изливом с аксессуарами Bravat Art (F675109U-B1-RUS),F675109U-B1-RUS,16400.0,0
470968172,Смеситель для биде Bravat Art (F375109U),F375109U,12390.0,0
470968173,Смеситель для кухни ZORG Steel Hammer (SH 725 BLACK BR),SH 725 BLACK BR,7000.0,0
470968175,Смеситель для биде Bravat Gina (F365104C-ENG),F365104C-ENG,12780.0,0
470968182,Смеситель для биде Bravat Eco (F3111147C),F3111158C,3700.0,0
470968187,Смеситель с гигиеническим душем Bravat Eler (D9137CP-RUS),D9137CP-RUS,7670.0,0
470968193,Смеситель для кухни под фильтр ZORG Zorg Sanitary (ZR 313 YF-33 SATIN),ZR 313 YF-33 SATIN,11450.0,0
470968200,Смеситель для кухни под фильтр ZORG (ZR 313 YF-33 NICKEL),ZR 313 YF-33 NICKEL,11450.0,0
470968205,Смеситель для кухни под фильтр ZORG Zorg Sanitary (ZR 353 YF-BR),ZR 353 YF-BR,13850.0,0
470968213,Смеситель для биде ZORG Zorg Antic (A 116 BD-SL),A 116 BD-SL,13850.0,0
470968216,Смеситель для кухни под фильтр ZORG Zorg Sanitary (ZR 343-8 YF),ZR 343-8 YF,13850.0,0
470968221,Смеситель для кухни под фильтр ZORG (ZR 342-6 YF BLACK),ZR 342-6 YF BLACK,13300.0,0
470968225,Смеситель для кухни ZORG Steel Hammer (SH 725 INOX),SH 725 INOX,8850.0,0
470968229,Смеситель для кухни под фильтр ZORG Zorg Sanitary (ZR 347-6 YF),ZR 347-6 YF,12600.0,0
470968233,Смеситель для кухни под фильтр ZORG Zorg Sanitary (ZR 320 YF-33 BR),ZR 320 YF-33 BR,12050.0,0
470968237,Смеситель для кухни под фильтр ZORG Zorg Sanitary (ZR 341-8 YF),ZR 341-8 YF,12600.0,0
470968241,Смеситель одноручный для ванны RUSH Denis (DN0335-44),DN0335-44,4098.0,10
470968246,Смеситель встроенный с гигиеническим душем Timo Briana (7189/00SM),7189/00SM,13660.0,10
470968252,Смеситель одноручный для ванны с поворотным изливом RUSH Denis (DN0335-51),DN0335-51,5333.0,10
470968256,Смеситель встроенный с гигиеническим душем Timo Briana (7189/03SM),7189/03SM,15709.0,10
470968259,Смеситель для умывальника Bravat высокий Eddie (F1369402CP-A-RUS),F1369402CP-A-RUS,14720.0,0
470968265,Смеситель для кухни под фильтр ZORG (ZR 348 YF BLACK BRONZE),ZR 348 YF BLACK BRONZE,12050.0,0
470968271,Смеситель для ванны с душем TSARSBERG TSB-939-3507 тип См-ВУОРНШлА,TSB-939-3507,2440.0,0
470968278,Смеситель Bravat встраиваемый Source (P8173218CP-ENG),P8173218CP-ENG,6400.0,0
470968284,Смеситель встроенный с гигиеническим душем Timo Arisa (5309/02SM) антик,5309/02SM,20490.0,0
470968290,Смеситель встроенный с гигиеническим душем Timo Helmi (4089/03SM) черный,4089/03SM,18783.0,10
470968296,"Смеситель для ванны Bravat ECO BLACK короткий излив, черный (F6111147BM-B)",F6111147BM-B,10550.0,0
470968302,"Встраиваемый смеситель Bravat COBRA BLACK на 3 отверстия, черный (F5140197BM-RUS)",F5140197BM-RUS,19380.0,0
470968307,Смеситель для душа Bravat PALACE BLACK черный (F9172217BM-01-RUS),F9172217BM-01-RUS,9480.0,0
470968311,Смеситель для ванны и душа D&K Bayern.Alfeld (DA1484601),DA1484601,6990.0,10
470968314,"Смеситель для ванны Bravat WATERFALL BLACK короткий излив, черный (F673107BM-01)",F673107BM-01,13080.0,0
470968317,"Смеситель для ванны Bravat ART BLACK короткий излив, черный (F675109BM-B)",F675109BM-B,16660.0,0
470968320,Смеситель для умывальника Bravat ECO BLACK черный (F1111147BM),F1111147BM,6290.0,0
470968323,Смеситель для кухни Bravat STREAM-D BLACK черный (F737163BM-1),F737163BM-1,6380.0,0
470968326,Смеситель для ванны и душа D&K Bayern.Alfeld (DA1484801),DA1484801,9330.0,10
470968330,Смеситель с гигиеническим душем D&K Bayern.Alfeld (DA1484541),DA1484541,6330.0,0
470968334,Встраиваемый смеситель (3-функц) Bravat Rhein (PB8429564CP-3-ENG),PB8429564CP-3-ENG,3060.0,10
470968339,Смеситель встроенный с гигиеническим душем Timo Torne (4359/00SM) хром,4359/00SM,15709.0,10
470968342,Крючок двойной KAISER бронза (цинк) (KH-4702),KH-4702,1140.0,0
470968351,Крючок одинарный KAISER хром (латунь+цинк) (KH-2702),KH-2702,900.0,0
470968356,Крючок одинарный KAISER хром (латунь) (KH-2022),KH-2022,700.0,0
470968359,Крючок двойной KAISER бронза (латунь) (KH-4002),KH-4002,1030.0,0
470968365,Крючок двойной Grampus Ocean GR-2005,GR-2005,390.0,0
470968366,Крючок двойной Grampus Laguna GR-7805,GR-7805,390.0,10
470968368,"Крючок одинарный Grampus Blonde, GR-7080, 2 шт. в упаковке, белый",GR-7080,450.0,0
470968395,Крючок двойной Grampus Coral GR-7005,GR-7005,555.0,0
470968400,Крючок двойной Grampus Briz  GR-3005,GR-3005,390.0,0
470968460,Смеситель на биде Bronze de Luxe GRANI (W980),W980,6160.0,0
470968463,Смеситель с гибким душем и коротким изливом Bronze de Luxe GRANI (TB980),TB980,13090.0,0
470968467,Смеситель на раковину высокий Bronze de Luxe GRANI (K980),K980,7315.0,0
470968474,Смеситель с гибким душем и длинным изливом Bronze de Luxe GRANI (RT980),RT980,13090.0,0
470968479,Смеситель на раковину Bronze de Luxe Perse и PURE (A9143),A9143,8800.0,0
470968484,Смеситель на раковину Bronze de Luxe Perse и PURE (A9055-OR),A9055-OR,5720.0,0
470968489,Смеситель на раковину низкий Bronze de Luxe (A980),A980,6160.0,0
470968499,Смеситель с ирригатором (хром) Bronze de Luxe OPTIMAL (10188),10188,13750.0,
470968503,Смеситель однорычажный (10127),10127,13794.0,
470968506,Смеситель на раковину Bronze de Luxe QUADRO (A919),A919,8880.0,0
470968508,Смеситель на три отверстия Bronze de Luxe YASMINA (8003/B01),8003/B01,14300.0,0
470968509,Смеситель на три отверстия Bronze de Luxe YASMINA (8003/B02),8003/B02,14300.0,0
470968510,Смеситель на раковину Bronze de Luxe YASMINA (800/B03),800/B03,9570.0,0
470968512,Смеситель на раковину (чёрный/хром) Bronze de Luxe QUADRO (A919BC),A919BC,8880.0,0
470968515,Комплект для ванны Bronze de Luxe Perse и PURE (TB9055-OR),TB9055-OR,11550.0,0
470968519,Смеситель на раковину (белый/хром) Bronze de Luxe QUADRO (A919WC),A919WC,8880.0,0
470968524,Смеситель на раковину (чёрный/золото) Bronze de Luxe QUADRO (A919B),A919B,8880.0,0
470968528,Смеситель на раковину (белый/золото) Bronze de Luxe QUADRO (A919W),A919W,8880.0,0
470968531,Смеситель на раковину Bronze de Luxe ROYAL (10105),10105,11030.0,
470968535,Смеситель на раковину Bronze de Luxe ROYAL (10218),10218,9160.0,
470968538,Смеситель на раковину Bronze de Luxe ROYAL (21973),21973,13431.0,
470968546,Смеситель на раковину Bronze de Luxe FLORENCE (21381),21381,12980.0,
470968549,Смеситель для раковины Bronze de Luxe ROYAL (21981),21981,10780.0,
470968552,Смеситель на 3 отверстия Bronze de Luxe FLORENCE (21382),21382,13750.0,
470968562,Смеситель на раковину Bronze de Luxe ROYAL (10218/1),10218/1,10780.0,0
470968565,Смеситель на раковину Bronze de Luxe ROYAL (21981/1),21981/1,10780.0,0
470968569,Смеситель на раковину Bronze de Luxe ROYAL (10105/1),10105/1,12980.0,0
470968571,Смеситель на раковину Bronze de Luxe ROYAL (21973/1),21973/1,13431.0,0
470968581,Смеситель для раковину Bronze de Luxe ROYAL (10219/1),10219/1,13431.0,0
470968586,Смеситель на раковину Bronze de Luxe ROYAL (10219),10219,13431.0,
470968600,Смеситель на биде двуручный Bronze de Luxe ROYAL (10217/1),10217/1,10780.0,0
470968609,Смеситель на биде двухручковый Bronze de Luxe ROYAL (10217),10217,9160.0,
470968615,Смеситель кухонный с поворотным аэратором Bronze de Luxe ROYAL (21973K),21973K,13431.0,0
470968618,Смеситель кухонный + поворотный аэратор Bronze de Luxe ROYAL (21973K/1),21973K/1,13431.0,0
470968621,Смеситель кухонный с поворотным аэратором Bronze de Luxe ROYAL (10105K),10105K,12980.0,0
470968624,Смеситель кухонный + поворотный аэратор Bronze de Luxe ROYAL (10105K/1),10105K/1,12980.0,0
470968627,Смеситель настенный WINDSOR (10111),10111,14850.0,
470968632,Смеситель настенный WINDSOR (10112),10112,13750.0,
470968638,Смеситель настенный WINDSOR (10114),10114,14850.0,
470968644,Смеситель для кухни + поворотная насадка Bronze de Luxe WINDSOR (21888K),21888K,16500.0,0
470968649,Гигиенический душ со смесителем Bronze de Luxe WINDSOR (10135),10135,14850.0,
470968654,Гигиенический душ + настенный держатель Bronze de Luxe WINDSOR (10133),10133,13200.0,
470968658,Смеситель однорычажный на раковину Bronze de Luxe WINDSOR (10107),10107,13794.0,
470968660,Смеситель одноручковый на раковину Bronze de Luxe WINDSOR (21888),21888,16500.0,
470968661,Смеситель для душа без излива Bronze de Luxe WINDSOR (10122),10122,14300.0,
470968665,Смеситель одноручковый на биде WINDSOR (21688),21688,11220.0,
470968681,Смеситель однорычажный кухонный + поворотный аэратор Bronze de Luxe WINDSOR (10107K),10107K,13794.0,0
470968686,Гигиенический душ без смесителя на одну воду Bronze de Luxe WINDSOR (10134),10134,8030.0,
470968692,Гигиенический встраиваемый душ Bronze de Luxe WINDSOR (10136),10136,14850.0,
470968700,Смеситель для душа (излив резной 20 см) Bronze de Luxe ROYAL (10119),10119,15950.0,
470968705,Смеситель для душа одноручковый + настенный держатель Bronze de Luxe (10123),10123,14300.0,
470968706,Смеситель одноручковый на раковину Bronze de Luxe WINDSOR (21788),21788,11220.0,
470968708,Смеситель для ванной (излив 25 см) Bronze de Luxe ROYAL (10119P),10119Р,15950.0,0
470968709,Смеситель для ванной (резной излив 20 см) Bronze de Luxe ROYAL (10121PF),10121PF,32725.0,0
470968730,Смеситель для душа Bronze de Luxe ROYAL (10119D),10119D,15950.0,0
470968734,Смеситель на раковину BRONZE DE LUXE FLORENCE (21 318),21318,10780.0,
470968741,Смеситель для биде BRONZE DE LUXE FLORENCE (21 317),21317,10780.0,
470968744,Комплект одноручковый BRONZE DE LUXE WINDSOR для ванной с изливом (10419),10419,15950.0,
470968747,Вентиль для подвода воды Bronze de Luxe (32627),32627,1800.0,
470968756,SCANDI Смеситель настенный Bronze de Luxe SCANDI черный матовый (9020B),9020B,11400.0,0
470968764,Смеситель для раковины BRONZE DE LUXE Scandi высокий черный (9015B),9015B,16000.0,0
470968766,Смеситель для раковины высокий Bronze de Luxe PERSE  хром (C912),C912,16400.0,0
470968772,Сливной кран BRONZE DE LUXE длинный  (насадка-рассекатель) (21595/1),21595/1,4400.0,0
470968777,Сливной кран BRONZE DE LUXE (насадка-рассекатель) (21982/1),21982/1,3960.0,0
470968783,Сливной кран BRONZE DE LUXE (насадка-рассекатель) (21978/1),21978/1,3960.0,0
470968789,Сливной кран BRONZE DE LUXE длинный  (насадка-рассекатель) (21594/1),21594/1,4400.0,0
